text,ai_category,label,ai_reason,extracted_salary,extracted_pos"📢📢THÔNG BÁO TUYỂN  NỮ LỚN TUỔI LÀM TẠI KHO ĐÀ NẴNG
"TUYỂN DỤNG :
* Heemang Chicken cần tuyển
- 4 Nam Phụ Bếp 
* Công việc : Phụ bếp Gà Rán Hàn Quốc
* Thời gian : 10h30- 23h
* Không có kinh nghiệm sẽ được đào tạo 
* Ưu tiên gắn bó lâu dài.
* Làm việc tại 358a Trần Đại Nghĩa
Liên hệ : 0905644883 (trao đổi công việc )",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, không yêu cầu Inbox riêng, không có kinh nghiệm vẫn được đào tạo",,Phụ Bếp
"📢 📢 📢  TUYỂN NHÂN VIÊN 🔥🔥🔥
📍 LẨU BÒ SÁU HƯNG – 1191 Ngô Quyền, Sơn Trà, Đà Nẵng
✅ NHÂN VIÊN PHỤC VỤ PART TIME ( CHỈ TUYỂN NAM )
Thời gian : 09h - 15h : 3.600.000 hoặc 17h - 23h : 3.600.000
🎁 Quyền lợi: Thưởng lễ, thưởng chuyên cần, bao ăn cơm ca
📞 Liên hệ ngay Zalo: 0866.706.726 hoặc IB trực tiếp để đi nhận việc ngay! 🚀",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường + Quận), công việc cụ thể, mức lương hợp lý",3.600.000,Nhân viên phục vụ
"👉 Thông báo tuyển dụng mới nhất – Nhiều vị trí hấp dẫn đang chờ bạn gia nhập đội ngũ 𝘼𝙣𝙝 𝙌𝙪𝙖̂𝙣 𝘽𝙖𝙠𝙚𝙧𝙮 cuối tháng 11/2025!
🏬 𝑲𝒉𝒐̂́𝒊 𝑪𝒖̛̉𝒂 𝑯𝒂̀𝒏𝒈:
🍰 Nhân viên Bán hàng: 7 – 9 triệu/tháng
👩‍💼 Quản lý Cửa hàng: 12 – 16 triệu/tháng
💦 𝙆𝙝𝒐̂́𝙞 𝙎𝒂̉𝙣 𝙓𝙪𝒂̂́𝙩
- Thợ bánh kem
- Thợ bánh mỳ
- Thợ bánh bao/ Bánh cao cấp
- Phụ bánh bao/ Bánh cao cấp
- Nhân viên đóng gói/ Đánh kem
- Nhân viên chất bánh/ Kiểm bánh/ In date
- Nhân viên xiên thịt
- Tài xế xe tải ( Có bằng C ) 
- Shipper xe máy (Hỗ trợ xe và xăng)
- Bảo vệ
- Tạp vụ
👉Cùng 𝒏𝒉𝒊𝒆̂̀𝒖 𝒗𝒊̣ 𝒕𝒓𝒊́ 𝒌𝒉𝒂́𝒄. Xem chi tiết trong ảnh đính kèm!
📍  Đ𝐢̣𝐚 đ𝐢𝐞̂̉𝐦 𝐥𝐚̀𝐦 𝐯𝐢𝐞̣̂𝐜:
🏪 𝑲𝒉𝒐̂́𝒊 𝑪𝒖̛̉𝒂 𝑯𝒂̀𝒏𝒈: Liên Chiểu, Hải Châu, Sơn Trà, Ngũ Hành Sơn, Hòa Vang, Cẩm Lệ, Thanh Khê
🏭 𝑲𝒉𝒐̂́𝒊 𝒔𝒂̉𝒏 𝒙𝒖𝒂̂́𝒕 & 𝑽𝒂̆𝒏 𝒑𝒉𝒐̀𝒏𝒈: Anh Quân Bakery – Đường Trường Sơn, Hòa Nhơn, Hòa Vang (gần BV Hòa Vang)
✅ 𝒀𝒆̂𝒖 𝒄𝒂̂̀𝒖 𝒖̛́𝒏𝒈 𝒗𝒊𝒆̂𝒏:
👨‍🍳 Nhân viên bán hàng: 18 – 40t, không yêu cầu kinh nghiệm, giao tiếp tốt, nhanh nhẹn, siêng năng.
👨‍💼 Quản lý cửa hàng: Tối thiểu 1 năm kinh nghiệm quản lý (ưu tiên F&B), xử lý tình huống linh hoạt, trách nhiệm cao.
🥖 Khối sản xuất:
- Thợ bánh: Có kinh nghiệm, tay nghề tốt.
- Các vị trí khác: Không yêu cầu kinh nghiệm – chỉ cần siêng năng, cầu tiến, yêu nghề.
🚀 𝑸𝒖𝒚𝒆̂̀𝒏 𝒍𝒐̛̣𝒊 𝒉𝒂̂́𝒑 𝒅𝒂̂̃𝒏:
- Thu nhập cao so với thị trường
- Tham gia BHXH, BHYT, chính sách công đoàn
- Cơ hội phát triển và thăng tiến
- Chủ nhật nhân đôi lương (Khối sản xuất)
----------------------------------------------------------------------
📌 𝑪𝒂́𝒄𝒉 𝒖̛́𝒏𝒈 𝒕𝒖𝒚𝒆̂̉𝒏: 
📝 Điền form: https://forms.gle/Ty8fFn5SRMSetMcB7
📧 Gửi CV: tuyendungnhansu.anhquanbakery@gmail.com
📞 Hotline/Zalo: 0935.650.002 (Phòng HCNS)
💬 Inbox fanpage: Anh Quân Bakery Tuyển Dụng 
#vieclamdanang #nhanvienbanhang #vieclamnguhanhson #vieclamlienchieu #vieclamhaichau #vieclamcamle #vieclamsontra",RECRUITMENT,1,"Địa chỉ rõ ràng (Tên đường + Tên khu vực), tên thương hiệu rõ ràng (Anh Quân Bakery), yêu cầu liên hệ qua form, email, zalo, fanpage","7 – 9 triệu/tháng, 12 – 16 triệu/tháng","Nhân viên Bán hàng, Quản lý Cửa hàng, Thợ bánh kem, Thợ bánh mỳ, Thợ bánh bao/ Bánh cao cấp, Phụ bánh bao/ Bánh cao cấp, Nhân viên đóng gói/ Đánh kem, Nhân viên chất bánh/ Kiểm bánh/ In date, Nhân viên xiên thịt, Tài xế xe tải, Shipper xe máy, Bảo vệ, Tạp vụ"
"TUYỂN PHỤC VỤ QUÁN NHẬU ZÔ ZÔ 
 Địa chỉ: Đối diện Cao đẳng Du lịch – Nam Kỳ Khởi Nghĩa
 Ca làm: 
- 14h30 -23h 
- 17h đến 24h or 1h sáng 
 Lương: 20k–30k/giờ (tùy theo năng lực), có hỗ trợ ăn tối
 Yêu cầu:
Đủ 18 tuổi trở lên
Có kinh nghiệm phục vụ là một lợi thế
Siêng năng, chịu khó, vui vẻ
 Liên hệ fb này or zl 0774466985",RECRUITMENT,1,"Địa chỉ cụ thể (Đối diện Cao đẳng Du lịch – Nam Kỳ Khởi Nghĩa), công việc cụ thể, mức lương hợp lý, có thông tin liên hệ rõ ràng (số điện thoại)","20k–3,0k/giờ",Phục vụ
"SMART CHOICE CẦN TÌM NHÂN VIÊN KHO  
 Công việc: Bốc vác, sắp xếp hàng hoá trong kho, tháo gỡ thiết bị, ...
 Yêu cầu: Nhanh nhẹn, siêng năng, trung thực, có tinh thần trách nhiệm. 
 Thời gian làm việc: Sáng: 7h30 – 11h30, Chiều: 13h00 – 17h00 
 Mức lương: 5 – 7 triệu/tháng, đóng BHXH, ...
 Địa điểm: Đường Trần Nam Trung, Đà Nẵng. 
 Liên hệ: 0979494357 để trao đổi trực tiếp.",RECRUITMENT,1,"Địa chỉ cụ thể (Tên đường + Tên địa phương), công việc rõ ràng, mức lương hợp lý, có thông tin liên hệ",5 – 7 triệu/tháng,Nhân viên kho
"📣 TUYỂN CỘNG TÁC VIÊN PHÁT TỜ RƠI – 5 BUỔI/ TUẦN
Anh Ngữ Phản Xạ REX cần tuyển CTV phát tờ rơi làm cố định các buổi chiều trong tuần.
⏰ Thời gian:
👉 4:00 – 5:15 chiều (xong sớm được về sớm)
📍 Khu vực phát:
– Các trường tiểu học, mầm non lân cận trung tâm
💰 Quyền lợi:
– Thu nhập theo buổi
– Có thể nhận tiền ngay sau buổi làm nếu cần
– Công việc nhẹ, phù hợp học sinh – sinh viên
📍 Điểm tập trung:
633 Lê Văn Hiến – Anh Ngữ Phản Xạ REX
🎯 Yêu cầu:
– Nhiệt tình, đúng giờ
📞 Liên hệ đăng ký: 0334 535 916
Làm nhẹ – thời gian ngắn – nhận tiền nhanh. REX chào đón bạn! 🚀",RECRUITMENT,1,"Có địa chỉ cụ thể (633 Lê Văn Hiến – Anh Ngữ Phản Xạ REX), công việc rõ ràng, thời gian làm việc cụ thể, có quyền lợi được nêu rõ",Thu nhập theo buổi,Cộng tác viên phát tờ rơi
"CỬA TIỆM HOA VANA FLORIST SẮP KHAI TRƯƠNG TUYỂN DỤNG
Vị trí: Nhân viên cắm hoa
Yêu cầu:
➖Có kinh nghiệm thợ chính cắm hoa nghệ thuật từ 6 tháng trở lên (ưu tiên ứng viên từng làm trong các tiệm hoa boutique).
➖Có gu thẩm mỹ tinh tế, có khả năng cắm được nhiều phong cách hoa khác nhau.
➖Có trách nhiệm, tinh thần học hỏi và cầu tiến.
Siêng năng, cẩn thận và mong muốn gắn bó lâu dài.
>>> Thu nhập: Lương cứng + hoa hồng bán hàng + thưởng theo năng lực.
❤ Ưu tiên ứng viên biết chụp ảnh sản phẩm (bằng máy ảnh hoặc điện thoại), biết đăng bài và quản lý nội dung mạng xã hội.
Mô tả công việc:
➖Cắm hoa theo đơn đặt hàng, thiết kế các set hoa trưng bày bàn ăn và khu vực nhà hàng.
➖Trang trí không gian Vana theo mùa, theo chủ đề sự kiện (set up hoa bàn tiệc, góc décor mini, workshop, v.v.).
➖Chăm sóc và bảo quản hoa tươi hằng ngày, đảm bảo luôn trong tình trạng đẹp và sạch sẽ.
➖Kiểm tra, phân loại và sắp xếp nguồn hoa nhập, đảm bảo chất lượng và tính thẩm mỹ.
➖Hỗ trợ hoạt động sáng tạo nội dung, chụp hình – đăng bài – quảng bá sản phẩm hoa trên fanpage hoặc Instagram.
Chi tiết công việc sẽ được trao đổi cụ thể trong buổi phỏng vấn.
------
Địa điểm làm việc: 65-67-69 Trung Lương 18, Hòa Xuân, Đà Nẵng
Liên hệ phỏng vấn: 034 725 5859 (QL Linh)",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Tòa nhà), yêu cầu công việc rõ ràng, mức lương không cụ thể nhưng có các khoản thưởng hợp lý",Lương cứng + hoa hồng bán hàng + thưởng theo năng lực,Nhân viên cắm hoa
"☕️ 『𝐓𝐔𝐘𝐄̂̉𝐍 𝐃𝐔̣𝐍𝐆』
📍Tiệm Nhà Ichi cần tuyển nhân viên pha chế  😍😍
Địa chỉ :596 Lê Văn Hiến,Ngũ Hành Sơn 
🕰 Giờ mở cửa:6h-22h 🍃
📌 Hình thức làm việc: Full-time or Parttime 
Làm được thứ 7,cn, lễ ,….
⸻
🕐 THỜI GIAN LÀM VIỆC:
•Ca 1:6h-12h
•Ca 2:12h-17h
•Ca 3:17h-22h 
⸻
✅ YÊU CẦU:
✔ Trung thực – sạch sẽ – đúng giờ
✔ Chăm chỉ, lễ phép, ham học hỏi
✔ Có kinh nghiệm là lợi thế (chưa có sẽ được đào tạo)
✔ Có trách nhiệm, tinh thần làm việc nhóm tốt
⸻
💵 MỨC LƯƠNG & QUYỀN LỢI:
 • Lương :
18k-20k( tuỳ năng lực)+ thưởng chuyên cần 
⸻
📲 LIÊN HỆ ỨNG TUYỂN:
    ➡️📲 : 0972107934(nhắn tin zalo không gọi)
__________
#Tiemnhaichi -#qtuyendung #việclàm #nhânviên",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý","18k-2,0k",Nhân viên pha chế
"Quán bún đậu 1996 cần tuyển 1 nhân viên nữ 
 Thời gian:17-22h (full time)
Lương :18k/1h  
Địa chỉ: 358 Trần Địa Nghĩa -Hoà Hải -NHS
Liên hệ:0905421171-0935335847(ib)",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Phường + Quận), công việc rõ ràng, mức lương hợp lý",18k/h,Nhân viên nữ
"☕️ TUYỂN NHÂN VIÊN NỮ PHỤC VỤ QUÁN CÀ PHÊ
📍 Địa chỉ: Ngã 4 Nam Kì Khởi Nghĩa và Trần Đại Nghĩa
⏰ Thời gian làm việc
Ca sáng 7h - 12h.
Ca tối: 5h30 đến hết khách (khoảng 22h-22h30)
Xoay ca linh hoạt, xếp ca theo time rảnh
👉 Yêu cầu:
 • Nhanh nhẹn, trung thực, vui vẻ
 • Không cần kinh nghiệm, sẽ được đào tạo
☎️Sdt: 0796905462 (zalo)",RECRUITMENT,1,"Địa chỉ cụ thể (Ngã 4 Nam Kì Khởi Nghĩa và Trần Đại Nghĩa), công việc rõ ràng, không yêu cầu Inbox riêng, mức lương không được đề cập nhưng có thể hợp lý",,Phụ vụ
"LEAFY KITCHEN TUYỂN DỤNG
* Địa chỉ : K72 /20 Nguyễn Văn Thoại , ĐN
Leafy Kitchen mở rộng , cần tuyển nhân sự :
-Nhân viên nữ : 18 -25t 
+Pha chế , phụ việc vặt quán ăn  bán mang đi .
 1.  ca 7h-12h 
2. ca 12h -17h 
3. ca 17h -21h 
Phụ bếp 9h -17h (sơ chế + chế biến các món đơn giản mang đi ) ưu tiên những bạn mới ra trường ưa học hỏi., ko yêu cầu kn .Sẽ được training .
-Lương :
+ Đối với nv pha chế ,phụ việc  thử việc 20k/h tháng đầu , tháng thứ 2 trở đi 22k/h 
+Phụ bếp lương thoả thuận. 
- Trợ cấp tiền ăn 25k/ ca , tháng được off 4 ngày tuỳ chọn .
- Tăng lương tuỳ theo năng lực , có thưởng doanh thu + tip. 
Lễ tết x2 ,x3 ngày lương.
Môi trường làm việc hoà đồng, năng động, chủ siêu dễ thương . 
Các bạn LH fb hoặc qua zalo 0328337220",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",22k/h,"Nhân viên pha chế, phụ việc vặt, phụ bếp"
"📍 Vị trí: Nhân viên lễ tân
⏰ Thời gian: Làm full-time
💰 Lương: 7.000.0000 đến 12.000.000 tuỳ năng lực
🌟 Yêu cầu:
 • Giao tiếp tốt, ngoại hình ưa nhìn
 • Biết tiếng Anh là lợi thế
 • Nhanh nhẹn, vui vẻ, có trách nhiệm
 • Không cần kinh nghiệm, sẽ được đào tạo
📌 Mô tả công việc:
 • Đón tiếp và chăm sóc khách hàng
 • Sắp xếp lịch hẹn, tư vấn dịch vụ
 • Trả lời inbox – gọi điện xác nhận lịch
 • Hỗ trợ các công việc tại spa
🎁 Quyền lợi:
 • Thu nhập ổn định + thưởng
 • Môi trường làm việc sạch sẽ, thân thiện
 • Được đào tạo kỹ năng giao tiếp & dịch vụ
📞 Liên hệ ứng tuyển:
SĐT/Zalo: 0931977550 
Đc 441 phạm như xương , điện ngọc , đà nẵng",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, mức lương hợp lý",7.000.000 đến 12.000.000,Nhân viên lễ tân
"TUYỂN NHÂN VIÊN NỮ QUÁN BÚN ĐẬU làm lâu dài 
  - địa chỉ: 
Cs1 : 98 Tôn Thất Thiệp, Ngũ Hành Sơn
Cs2 : 08 Lê Ngô Cát, Thanh Khê
Cs3 : 92 Trần Nhân Tông, Sơn Trà
Cs4: 24 lê thị tính, thanh Khê, đà nẵng 
Cs5: 77 Ngô Thị Liễu, Hải Châu
  Thời Gian :
- Ca :  9h - 14h
- Ca :  9h - 17h
- Ca :  9h - 18h
- Ca :  9h - 20h
- Ca : 17h - 23h
- Ca : 18h - 23h
 ✅Yêu cầu: 
+ Nữ , siêng năng, gắng bó lâu dài 
+ Đặc biệt là yêu thích công việc bếp ăn
💰 Thu nhập & phúc lợi:
 • Môi trường làm việc thân thiện, ổn định
--------
Thông tin liên hệ  zl : 0969453031",RECRUITMENT,1,"Có địa chỉ cụ thể (Số nhà + Tên đường), công việc rõ ràng, không yêu cầu Inbox riêng",,Nhân viên nữ quán bún đậu
"Pat Kids Milktea & Coffee (Khu vực FPT)
Ngã 4 Trần Quốc Vượng giao Song Hào cần tuyển
 👉Nhân viên pha chế xoay ca (Làm lâu dài)
 Ca sáng: 6h - 12h
 Ca chiều: 12h - 17h
 Ca tối: 17h - 22h
👉Yêu cầu: Làm lâu dài. Lanh lẹ, chịu khó, trung thực
 Làm được các dịp lễ và Tết
👉Liên hệ: 0702757181",RECRUITMENT,1,"Địa chỉ cụ thể (Ngã 4 Trần Quốc Vượng giao Song Hào), tên thương hiệu rõ ràng (Pat Kids Milktea & Coffee), công việc cụ thể, thời gian làm việc rõ ràng, yêu cầu hợp lý",,Nhân viên pha chế
"📢 📢 📢  TUYỂN NHÂN VIÊN 🔥🔥🔥
📍 LẨU BÒ SÁU HƯNG – 1191 Ngô Quyền, Sơn Trà, Đà Nẵng
✅ NHÂN VIÊN PHỤC VỤ PART TIME ( CHỈ TUYỂN NAM )
🕐 Thời gian : 09h - 15h : 3.600.000
🎁 Quyền lợi: Thưởng lễ, thưởng chuyên cần, bao ăn cơm ca
📞 Liên hệ ngay Zalo: 0866.706.726 hoặc IB trực tiếp để đi nhận việc ngay! 🚀",RECRUITMENT,1,"Địa chỉ cụ thể (Số nhà + Tên đường + Quận), công việc rõ ràng, mức lương hợp lý",3.600.000,Nhân viên phục vụ
"BÁNH MÌ GHIỀN
HỆ THỐNG COFFEE, BÁNH MÌ
Tuyển Dụng
🍀 Vị trí: 
• Nhân viên pha chế Coffee 
     🥳  Số lượng: 06
    ⏰ Ca làm: Sáng, chiều, tối
• Nhân viên phục vụ Coffee 
     🥳  Số lượng: 12
    ⏰ Ca làm: Sáng, chiều, tối
 • Nhân viên phục vụ bánh mì
     🥳  Số lượng: 06
    ⏰ Ca làm: Sáng, chiều, tối
• Nhân viên sơ chế
     🥳  Số lượng: 2
    ⏰ Ca làm: Hành chính (lương cơ bản)
- Ca S: 6-12h
- Ca C: 12-17h
- Ca T: 17-22h
- Ca Hành chính: 8-12'00, 13'00-17'00
💰 Lương:
 • 18.000₫/h-22.000₫/h
📍 Địa chỉ: 11 Yersin, P.Ngũ Hành Sơn, TP Đà Nẵng
📞 Liên hệ: 0935090224 (Trinh)",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường + Phường + TP), công việc cụ thể, mức lương hợp lý",18.000₫/h-22.000₫/h,"Nhân viên pha chế Coffee, Nhân viên phục vụ Coffee, Nhân viên phục vụ bánh mì, Nhân viên sơ chế"
"Ca phê nhà hàng phong cách Âu 𝐃𝐀𝐍𝐀𝐒𝐎𝐋 𝐄𝐀𝐓𝐄𝐑𝐘 . 𝐂𝐀𝐅𝐄 . 𝐖𝐎𝐑𝐊𝐒𝐏𝐀𝐂𝐄 
Địa chỉ: 𝟏𝟏𝟕 Đ𝐚̣̆𝐧𝐠 𝐕𝐮̃ 𝐇𝐲̉, 𝐒𝐨̛𝐧 𝐓𝐫𝐚̀
Nhà hàng cà phê chuyên phục vụ bữa sáng/ trưa kiểu Âu
------------- TUYỂN DỤNG -----------------
Vị trí : 
✨𝗡𝗵𝐚̂𝗻 𝘃𝗶𝗲̂𝗻 𝗽𝗵𝘂̣𝗰 𝘃𝘂̣ 𝗙𝘂𝗹𝗹𝘁𝗶𝗺𝗲 / 𝗣𝗮𝗿𝘁𝘁𝗶𝗺𝗲
*Yêu cầu:
- Tiếng Anh giao tiếp
- Đã có kinh nghiệm làm việc trong môi trường tương tự 
- Có trách nhiệm trong công việc
- Đi làm theo lịch phân công quán ( Fulltime)
- Đăng ký xoay ca, tuần 3-4 buổi, làm được cuối tuần ( parttime)
- Làm việc
- Yêu cầu đặc biệt : Ưu tiên các ứng viên là người Đà Nẵng hoặc đi làm được vào ngày lễ, Tết âm 
*Quyền lợi:
- Part time: 22k  -25k/ h
Phụ cấp cơm ca cho ca 8 tiếng
Chia Tip + Thưởng
Thưởng dịp sinh nhật
🌻Full time
 Lương và quyền lợi trao đổi khi phỏng vấn
✨𝗡𝗵𝐚̂𝗻 𝘃𝗶𝗲̂𝗻 𝗽𝗵𝘂̣ 𝗯𝗲̂́𝗽 𝗣𝗮𝗿𝘁𝘁𝗶𝗺𝗲 ( ưu tiên nữ )
*Yêu cầu:
Thích việc nấu nướng, có nấu ăn ở nhà
Sạch sẽ, chăm chỉ,  có trách nhiệm với công việc
Xoay ca được
Công việc:
- Xay sinh tố
- Rửa rau củ, làm sala
- Phụ các công việc vặt của bếp 
- Đăng ký xoay ca
* Quyền lợi: ( Giống phục vụ) / Lương: 24 - 30k / h
Thông tin ứng tuyển: camtran92@gmail.com / sdt: 0935 654093",RECRUITMENT,1,"Địa chỉ rõ ràng (Số nhà + Tên đường), công việc cụ thể, mức lương hợp lý",24 - 30k/h,"Nhân viên phục vụ, Nhân viên phụ bếp"
"HỆ THỐNG BÁNH MÌ- CÀ PHÊ GHIỀN CẦN TUYỂN
1. Nhân viên Bartender – số lượng: 06 ca S-C-T
=> yêu cầu: biết pha chế cơ bản, sẽ được đào tạo thêm trong quá trình làm việc
2. Nhân viên bán bánh mì – số lượng : 04 ca S-C-T
=> yêu cầu: khôgn cần kinh nghiệm chỉ cần siêng học
3. Nhân viên phục vụ - số lượng: 10 ca S-C-T
=> yêu cầu: năng lượng bùng nổ, lấy nụ cười làm vũ khí 
4. Nhân viên thu ngân – số lượng: 04, ca S-C-T
=> yêu cầu: trung thực, tính tiền nhanh như chớp, sai tự chi =))
5. Nhân viên sơ chế - số lượng: 02. Ca hành chính
=> yêu cầu: sạch sẽ, trung thực
Vì sao nên chọn GHIỀN ?
- Môi trường làm việc siêu chill, có hồ cá KOI THÉ siêu  xanh mát, team lại trẻ trung, thân thiện, trai xinh gái đẹp xung quanh, điểm check in siêu chất
- Lương thưởng hấp dẫn, tăng lương tuỳ theo năng lực, sự cống hiến và nỗ lực sẽ được ghi nhận ngay lập tức
- Được đào tạo từ A-Z, học pha chế free
- Cơ hội thăng tiến: nếu làm tốt và ham học hỏi có thể apply sang vị trí bartender, trưởng ca
- Được tham gia team-building, ăn chơi, quẩy cùng team
Yêu cầu:
- Độ tuổi: 18-26, năng động yêu thích công việc
- Không cần kinh nghiệm, chỉ cần dám học, dám quẩy 
- Có thể làm ca 4-8 tiếng, xoay ca phù hợp vs lịch học
Cách thức ứng tuyển: 
Gởi thông tin cơ bản gồm:
- Họ và tên
- Ngày tháng năm sinh:
- Địa chỉ:
- Sđt:
- Hiện đang học/làm việc tại:
- Kèm 1 ảnh siêu chất của bản thân đến zalo: 0935090224
WARMLY WELCOME  các genZ!",RECRUITMENT,1,"Có tên thương hiệu rõ ràng (GHIỀN), mô tả công việc cụ thể, yêu cầu rõ ràng, không yêu cầu inbox riêng, có số điện thoại liên hệ","Lương thưởng hấp dẫn, tăng lương tuỳ theo năng lực","Nhân viên Bartender, Nhân viên bán bánh mì, Nhân viên phục vụ, Nhân viên thu ngân, Nhân viên sơ chế"
"NHÀ HÀNG CÁ LỬA TUYỂN DỤNG
❌ 1 GIÁM SÁT 
- lương thỏa thuận 
- chế độ đầy đủ 
❌ 20 NỮ CSKH & LỄ TÂN 
-lương trung bình 20-30tr/1 tháng 
- có xếp lịch xoay ca cho sinh viên 
❌ 10 PHỤC VỤ NỮ 
- Lương 6Tr / 1 tháng 
- có xếp lịch xoay ca cho sinh viên 
✅ QUYỀN LỢI : 
-Tháng off 2 ngày 
-Phụ cấp hàng tháng
-Hỗ trợ cơm ca
-Thưởng lễ đầy đủ
LH: ☎️ 0797436886 - 0337931069 ( Chi )
Địa Chỉ : Lô 01.A11.4 Khu công viên Bắc đài Tưởng Niệm ( đường Bạch Đằng nối dài )",RECRUITMENT,1,Địa chỉ rõ ràng (Lô 01.A11.4 Khu công viên Bắc đài Tưởng Niệm ( đường Bạch Đằng nối dài )) và tên nhà hàng cụ thể (Cá Lửa) được nêu rõ,6 triệu,"Phụ vụ nữ, Nữ CSKH & Lễ tân, Giám sát"
"📣 SIÊU THỊ FULL – MARKET TUYỂN DỤNG
💼 Vị trí: Nhân viên bán hàng (18-27 tuổi)
⏰ Thời gian làm việc:
- ca sáng: 6h-14h (1 Nữ)
- ca đêm : 22h - 6h (2 Nam)
📆 Lịch nghỉ: 4 ngày/tháng
💰 LƯƠNG – PHỤ CẤP – THƯỞNG:
– Lương cơ bản: từ 5.600.000đ – 6.100.000đ/tháng
– Phụ cấp: 50.000đ/ngày làm việc
– Thưởng doanh thu theo hiệu quả cửa hàng
📌 YÊU CẦU:
– Giao tiếp lưu loát, giọng dễ nghe
– Trung thực, ham học hỏi, sức khoẻ tốt
– Ưu tiên:
 • Giao tiếp được tiếng Anh cơ bản
 • Nam/Nữ không còn đi học
 • Có thể làm việc lâu dài
 • Ứng viên quê QUẢNG NAM - ĐÀ NẴNG
🎁 QUYỀN LỢI CHUNG:
– Được đào tạo, học hỏi và phát triển bản thân liên tục
– Môi trường làm việc hiện đại – thân thiện – chuyên nghiệp
– Tham gia đầy đủ các chế độ: BHXH, BHYT, BHTN theo quy định.
⸻
📞 LIÊN HỆ ỨNG TUYỂN:
Nt qua Fb hoặc Zalo: 0796771719 (KHÔNG GỌI)
- Địa điểm làm việc:
📍 Plaza FPT, Hoàng Minh Thắng
📍Loseby",RECRUITMENT,1,"Địa chỉ cụ thể (Tên tòa nhà + Tên đường), công việc rõ ràng, mức lương hợp lý",5.600.000đ – 6.100.000đ/tháng,Nhân viên bán hàng
