text,is_recruitment,cat_reason,label,legit_reason,source_file,source
"Shop good's 916-918 Tôn Đức Thắng, Đà Nẵng tuyển nhân viên bán hàng cho shop thời trang.
Thu nhập 5tr5-7tr.
- CA TỐI: 17H00-22H30
- SỐ LƯỢNG : 2 NGƯỜI (NỮ 18T-25t)
- YÊU CẦU: Siêng năng, tự giác, hướng ngoại, có kinh nghiệm bán hàng càng tốt, làm được lâu dài, có mong muốn thăng tiến ở các vị trí cao hơn
Liên hệ: 0394.166.466 (Chị Na)
 Liên hệ qua zalo ghi rõ phần kết bạn "" Ứng tuyển bán hàng ca tối 916 Tôn Đức Thắng"" để được xử lý nhanh nhất
Địa chỉ làm việc tại :
CN: 916-918 Tôn Đức Thắng, Đà Nẵng",1,"Tin đăng tuyển nhân viên bán hàng với yêu cầu cụ thể về ca làm việc, số lượng, kinh nghiệm và điều kiện.",1,"Tin tuyển dụng từ shop thời trang có địa chỉ cụ thể, mô tả công việc rõ ràng.",content3_step2.csv,
"Shop thời trang Hiend tìm đồng đội . Tuyển : NVBH , GSBH , Giám sát Thu Ngân , Kho , giữ xe.
Cmt hoặc Lh : 0905.772.146",1,"Tin đăng tuyển dụng nhiều vị trí: NVBH, GSBH, Giám sát Thu Ngân, Kho, giữ xe.",1,"Việc công ty/quán xá, thiếu địa chỉ cụ thể nhưng có số điện thoại liên hệ. ",content3_step2.csv,
"[GREENHN - HCM] THIẾT KẾ NỘI THẤT
PHÚC LỢI Chế độ bảo hiểm Du Lịch Phụ cấp Đồng phục Chế độ thưởng Đào tạo Tăng lương Nghỉ phép năm CLB thể thao MÔ TẢ CÔNG VIỆC MÔ TẢ CÔNG VIỆC Tiếp nhận yêu cầu thông tin từ bộ phận kinh doanh, khảo sát, đo đạc hiện trạng thực tế để nắm bắt chính xác nhu cầu của khách hàng. Tư vấn các ý tưởng thiết kế sáng tạo, phù hợp với mong muốn và yêu cầu của khách hàng. Lên ý tưởng thiết kế và tạo dựng các bản vẽ 3D chuyên nghiệp, đáp ứng yêu cầu về thẩm mỹ và công năng. Triển khai các bản vẽ kỹ thuật chi tiết, đảm bảo tính khả thi và tối ưu hóa trong quá trình thi công. Tham gia giám sát tác giả tại công trình khi được yêu cầu, đảm bảo thiết kế được thực hiện đúng với bản vẽ và ý tưởng ban đầu. Phối hợp giải quyết các vấn đề phát sinh trong quá trình triển khai dự án, đảm bảo tiến độ và chất lượng dự án. Thực hiện các nhiệm vụ khác theo sự phân công của Trưởng phòng hoặc Ban Giám đốc. QUYỀN LỢI Ø Khi bạn về GREENHN: Thu nhập hấp dẫn: 15.000.000 – 22.000.000 VNĐ + phụ cấp + thưởng chuyển đổi thiết kế Tham gia bảo hiểm xã hội, phép năm, thưởng lễ tết, lương tháng 13, thưởng hiệu suất và hưởng các khoản phụ cấp theo quy định; Tham gia các hoạt động giao lưu của công ty như du lịch, workshop, liên hoan… kết nối đội ngũ Thời gian làm từ thứ 2 - thứ 6 (và 2 thứ 7 một tháng); từ 8h00-17h30 Được trang bị đầy đủ các trang thiết bị phục vụ cho công việc. Ø Cơ hội phát triển: Thăng tiến lên các vị trí cao hơn. Làm việc trong một môi trường trẻ, năng động, nhiệt huyết, khuyến khích tư duy phân tích, sáng tạo và đổi mới. Tham gia các chương trình đào tạo chuyên sâu về kỹ năng mềm, đào tạo về sản phẩm, xu thế mới nhất, giúp bạn nâng cao năng lực cá nhân và kỹ năng nghề nghiệp. Bạn sẽ được tiếp cận với các xu hướng đào tạo hiện đại, đặc biệt là ứng dụng công nghệ AI vào công việc. YÊU CẦU CÔNG VIỆC Tốt nghiệp Đại học chuyên ngành kiến trúc, xây dựng hoặc các ngành liên quan (ưu tiên từ ĐH Kiến trúc, ĐH Xây dựng…). Tối thiểu 2 năm kinh nghiệm trong lĩnh vực thiết kế nội thất hoặc kiến trúc. Ưu tiên có kinh nghiệm thiết kế dân dụng và làm việc tại các công ty chuyên về thiết kế nội thất. Thành thạo các phần mềm thiết kế: Autocad, Sketchup, 3Ds Max, Vantage, Corona. Ưu tiên có khả năng triển khai thiết kế bằng phần mềm Revit Tư duy đổi mới và sáng tạo trong thiết kế, đam mê tạo ra các sản phẩm độc đáo. Cam kết với chất lượng công việc, trung thực và thẳng thắn trong xử lý vấn đề. Luôn tìm kiếm cơ hội nâng cao kỹ năng và áp dụng công nghệ mới. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh Số 65 Nguyễn Hậu, phường Tân Thành THÔNG TIN KHÁC Bằng cấp: Đại học Thời gian thử việc: 2 tháng Cơ hội huấn luyện: Đào tạo nâng cao chuyên môn và kỹ năng Độ tuổi: 25 - 40 Thời gian làm việc: Từ 08h - 17h30 Đồng nghiệp: Thân thiện, cởi mở, đoàn kết Phúc lợi: Lương + thưởng chuyển đổi + phụ cấp ăn trưa + thưởng T13 + thưởng hiệu suất + thưởng lễ, tết Ngày nghỉ: Nghỉ 2 ngày T7 và 4 ngày chủ nhật Lương: 15 Tr - 22 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/greenhn-hcm-thiet-ke-noi-that.35C5C4C9.html
":sunflower::sunflower:DO MỞ RỘNG THỊ TRƯỜNG CÒN THIẾU NHIỀU NHÂN LỰC:sunflower::sunflower:
:point_right:CẦN BỔ SUNG CÁC VỊ TRÍ :
• Chăm sóc khách hàng
• Lên đơn, báo giá
• Tư vấn bán hàng
• Kiểm tra đơn hàng
:pushpin:Độ tuổi : 19 - 35 ( không nhận sinh viên )
:mantelpiece_clock:Thời gian :                      :moneybag:  Thu nhập :
Ca sáng : 8h - 11h30        |   Parttime : 4,5tr
Ca chiều : 13h30 - 17h     |   Fulltime  : 9tr
:white_check_mark:Quyền lợi :
• Được hỗ trợ xoay ca
• Off 1 ngày bất kỳ trong tuần
:telephone_receiver:Quan tâm liên hệ ZALO / SĐT : 0868.825.160",1,,0,,facebook.csv,facebook.com
"Chuyên viên Kế toán Thuế
PHÚC LỢI Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương MÔ TẢ CÔNG VIỆC - Kiểm tra chứng từ và hạch toán kế toán giữa Văn phòng và chi nhánh, đảm bảo dữ liệu và chứng từ kế toán được tập hợp về Văn phòng kịp thời cho việc lập báo cáo ngày, tuần, tháng. - Phối hợp với chi Nhánh, các phòng ban thực hiện các báo cáo theo yêu cầu - Tổ chức kiểm tra kế toán trong nội bộ Công ty và các đơn vị cơ sở trực thuộc - Hạch toán kế toán hàng ngày đảm bảo tuân thủ yêu cầu trên phần mềm kế toán AMIS, FAST. - Xuất hóa đơn giá trị gia tăng hàng ngày [Đặc thù bán lẻ, khách hàng cá nhân]. - Lập lệnh sản xuất kịp thời, hàng ngày. - Kê khai thuế VAT hàng tháng, quý đảm bảo chính xác, kịp thời. - Kiểm tra đối chiếu báo cáo kiểm kê tiền, doanh thu, chi phí các cơ sở - Có khả năng làm việc theo nhóm và làm việc độc lập - Các yêu cầu khác theo sự phân công của Trưởng bộ phận. YÊU CẦU CÔNG VIỆC - Bằng cấp: Tốt nghiệp chuyên ngành kế toán tài chính [Học Viện Hành Chính, Kinh Tế Quốc dân, Đại học thương mại] đối với các ứng viên vị trí Kế toán Viên. - Kinh nghiệm: + Tốt nghiệp Cao đẳng, Đại học chuyên ngành kế toán + Kinh nghiệm: 03 năm trở lên + Có kinh nghiệm về kê khai thuế, hạch toán thuế, kiểm tra hồ sơ đảm bảo hợp lý về chính sách thuế. + Ưu tiên ứng viên có thể đi làm ngay ĐỊA ĐIỂM LÀM VIỆC Hà Nội số 12 ngõ 58 Nguyễn Chí Thanh, Láng Thượng, Đống Đa, HN THÔNG TIN KHÁC Bằng cấp: Đại học Độ tuổi: Trên 26 Lương: 12 Tr - 18 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-thue.35C58816.html
":tea:CHỊ CẦN NGƯỜI BÁN CÀ PHÊ-NƯỚC UỐNG:cup_with_straw:
- Yêu cầu : trên 19 tuổi
- Thời gian: Full time hoặc parttime
:mantelpiece_clock:Ca sáng: 8h-11h30
:mantelpiece_clock: Ca chiều: 13h30-17h
:parasol_on_ground: Hỗ trợ xoay ca theo lịch học
- Thu nhập: 8 t (8 tiếng)
:phone:Liên hệ phỏng vấn: zalo: 0935593232.",1,,0,,facebook.csv,facebook.com
"#Cần nữ phụ việc làm lâu dài
:alarm_clock: Ngày làm 8 tiếng , 7tr/tháng , Nhận 21–56 tuổi
:telephone_receiver: Liên hệ trực tiếp  :  0931 992 748",1,Tin đăng tìm người phụ việc làm lâu dài với mức lương cụ thể.,0,"Thiếu địa chỉ cụ thể, xưng hô thiếu chuyên nghiệp ('Liên hệ trực tiếp')",content2_step2.csv,
":cherry_blossom:Cần_người_phụ_bán_hàng
:ear_of_rice:Các mặt hàng tiêu dùng, oganic
:tada:Từ 22 - 50 tuổi 
:sparkles:Giờ hành chính 8h - 17h, 7 - 9,5tr ( nhiều quyền lợi )
:tada:Không yêu cầu kinh nghiệm, bằng cấp
:tada:Cần chịu khó và thái độ tốt
:pushpin:Ib trực tiếp or zl: 0785630831",1,Tin đăng tìm người phụ bán hàng với giờ làm cụ thể và mức lương.,0,Việc gia đình/cá nhân nhưng thiếu địa chỉ cụ thể. Xưng hô '🎉' và sử dụng icon vui vẻ khiến tin có dấu hiệu mồi chài.,content3_step2.csv,
"NHÂN VIÊN BÁO GIÁ NỘI THẤT
PHÚC LỢI Laptop Chế độ bảo hiểm Phụ cấp Chế độ thưởng Tăng lương Nghỉ phép năm MÔ TẢ CÔNG VIỆC - Tiếp nhận thông tin, nhu cầu báo giá, hồ sơ dự thầu, báo giá phát sinh từ cấp quản lý, Ban Tổng Giám Đốc,… - Bóc tách khối lượng từ bản vẽ, lập báo giá chi tiết cho các dự án nội thất. - Tìm và làm việc với nhà cung cấp để cập nhật giá vật tư, phụ kiện, nhân công. - Cập nhật, điều chỉnh báo giá theo thiết kế hoặc phản hồi khách hàng. - Quản lý hồ sơ báo giá, hỗ trợ kinh doanh trong đàm phán và chốt hợp đồng. - Báo cáo kết quả công việc lên cấp trên - Các công việc khác theo yêu cầu của Quản lí YÊU CẦU CÔNG VIỆC - Ứng viên Nam / Nữ, tuổi từ 27 - 35 - Tốt nghiệp CĐ / ĐH ngành Nội thất, Xây dựng, Kinh tế xây dựng, Kiến trúc,... - Tối thiểu 2 - 5 năm kinh nghiệm báo giá nội thất cho các dự án (nhà máy, văn phòng, showroom, nhà hàng, khách sạn,…). - Thành thạo Excel, AutoCAD; nắm rõ quy trình thi công, vật liệu, định mức,... - Cẩn thận, trung thực, có kỹ năng tính toán, so sánh giá và phân tích chi phí. ĐỊA ĐIỂM LÀM VIỆC Hồ Chí Minh 31 Phan Bội Châu, Phường 14, Bình Thạnh, Hồ Chí Minh THÔNG TIN KHÁC Bằng cấp: Cao đẳng Độ tuổi: Không giới hạn tuổi Lương: Cạnh tranh GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-bao-gia-noi-that.35C5C4AD.html
"Trưởng Phòng Marketing
Phúc lợi Chế độ bảo hiểm Du Lịch Chế độ thưởng Chăm sóc sức khỏe Đào tạo Tăng lương 1. Giới thiệu vị trí Trưởng phòng Marketing chịu trách nhiệm xây dựng, triển khai và giám sát các chiến lược marketing nhằm phát triển thương hiệu, thúc đẩy doanh số bán hàng và mở rộng thị trường. Đây là vị trí quản lý cấp trung/cao, trực tiếp báo cáo cho Ban Giám đốc. 2. Nhiệm vụ chính Xây dựng và triển khai chiến lược marketing tổng thể (online & offline) phù hợp với mục tiêu kinh doanh của công ty. Lập kế hoạch, phân bổ ngân sách marketing và kiểm soát hiệu quả chi phí. Quản lý, đào tạo và phát triển đội ngũ nhân sự trong phòng marketing. Đề xuất và triển khai các chương trình truyền thông, quảng cáo, PR, digital marketing, trade marketing… Nghiên cứu thị trường, đối thủ, xu hướng để đưa ra chiến lược cạnh tranh. Phối hợp với bộ phận Kinh doanh, Sản phẩm để phát triển và tối ưu hóa các chiến dịch marketing. Đo lường, phân tích hiệu quả chiến dịch, báo cáo trực tiếp cho Ban Giám đốc. YÊU CẦU CÔNG VIỆC 3. Yêu cầu công việc Tốt nghiệp đại học trở lên, ưu tiên chuyên ngành Marketing, Quản trị kinh doanh, Truyền thông. Có ít nhất 1–3 năm kinh nghiệm ở vị trí quản lý Marketing hoặc tương đương. Hiểu biết sâu về digital marketing, brand management, thị trường và hành vi người tiêu dùng. Có kỹ năng quản lý, lãnh đạo đội nhóm, làm việc độc lập và phối hợp liên phòng ban. Khả năng tư duy chiến lược, sáng tạo, phân tích dữ liệu tốt. Ưu tiên ứng viên có kinh nghiệm trong ngành [thêm ngành của công ty bạn, ví dụ: công nghệ, điện tử, thương mại điện tử]. 4. Quyền lợi Mức lương: 18 - 20 triệu Thưởng quý/năm theo hiệu quả công việc. Được tham gia đầy đủ chế độ BHXH, BHYT, BHTN theo quy định của pháp luật. Cơ hội phát triển nghề nghiệp, tham gia đào tạo chuyên môn và kỹ năng quản lý. Môi trường làm việc năng động, sáng tạo, nhiều thử thách và cơ hội thăng tiến. Thời gian làm việc: thứ 2- thứ 7 , 8:00 – 18h:00, nghỉ trưa 1 tiếng Địa chỉ làm việc: Khu công nghiệp Phúc Long, Quốc Lộ 1A, Xã Long Hiệp, Huyện Bến Lức, Tỉnh Long An ĐỊA ĐIỂM LÀM VIỆC Long An Khu công nghiệp Phúc Long, Quốc Lộ 1A, Xã Long Hiệp, Huyện Bến Lức, Tỉnh Long An THÔNG TIN KHÁC Bằng cấp: Đại học Hình thức: Nhân viên chính thức Độ tuổi: Không giới hạn tuổi Lương: 18 Tr - 20 Tr VND GỢI Ý HỒ SƠ Thiết kế CV Ứng Tuyển JOB TAGS / SKILLS: trưởng phòng marketing makerting manager giám đốc tiếp thị giám đốc marketing makerting director giám đốc truyền thông & tiếp thị giám sát tiếp thị marketing supervisor",1,,1,,data_viet.csv,https://careerviet.vn/vi/tim-viec-lam/truong-phong-marketing.35C56366.html
"Đầu tuần mới,
Trâm xin lên job Senior PQA tại TECHVIFY Đà Nẵng định hướng leader site với thông tin:
:fire:Từ 4 năm kinh nghiệm làm PQA môi trường IT
:fire:Có kinh nghiệm làm project Global 
Làm việc tại OFFICE TECHVIFY tại Tầng 3 Tòa nhà Ricco, 363 Đường Nguyễn Hữu Thọ, Phường Cẩm Lệ, Đà Nẵng 
Check in linh hoạt, in office 7,5h/1 ngày
Nhắn Trâm nhận JD chi tiết ạ",1,"Mô tả vị trí công việc cụ thể (Senior PQA), yêu cầu kinh nghiệm và địa điểm làm việc.",1,Tin tuyển dụng công ty TECHVIFY tại Đà Nẵng với địa chỉ cụ thể. Mức lương không được nêu rõ nhưng phù hợp với tiêu chuẩn.,content4_step2.csv,
":vertical_traffic_light::vertical_traffic_light::vertical_traffic_light:Tiệm cơm ba béo Vincom Quang Trung tuyển dụng:
Phục vụ fulltime 2ng
partime sáng 2ng 
Partime tối 2ng (nữ)
Yêu cầu làm việc lâu dài, thật thà nhanh nhẹn
Chế độ lương cb + ăn ca ( ~6-8tr)
Mọi thắc mắc lh a Quý 0968757683 (không nt)
không qua môi giới
Welcome!",1,Tin tuyển dụng nhân viên phục vụ tại tiệm cơm.,1,"Tin tuyển dụng quán cơm có địa chỉ cụ thể (Vincom Quang Trung), mô tả công việc rõ ràng.",content1_step2.csv,
